Name,Price,Image URL,Website Link
Tip Top Chocolate Ice Cream,6.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5027957.png?w=384,https://www.paknsave.co.nz/shop/product/5027957_ea_000pns?name=tip-top-chocolate-ice-cream
Pams Mild Chilli Beans,2.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005988.png?w=384,https://www.paknsave.co.nz/shop/product/5005988_ea_000pns?name=pams-mild-chilli-beans
Pams Upside Down Tomato Sauce,2.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5028934.png?w=384,https://www.paknsave.co.nz/shop/product/5028934_ea_000pns?name=pams-upside-down-tomato-sauce
Anchor Uno Squeezie Smooth Banana Yoghurt,1.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5228702.png?w=384,https://www.paknsave.co.nz/shop/product/5228702_ea_000pns?name=anchor-uno-squeezie-smooth-banana-yoghurt
Arnott's Salada Original Crackers,3.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010440.png?w=384,https://www.paknsave.co.nz/shop/product/5010440_ea_000pns?name=arnott%27s-salada-original-crackers
Sanitarium Weet-Bix Breakfast Cereal,4.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002799.png?w=384,https://www.paknsave.co.nz/shop/product/5002799_ea_000pns?name=sanitarium-weet-bix-breakfast-cereal
Cadbury Caramilk Chocolate Block,5.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5215070.png?w=384,https://www.paknsave.co.nz/shop/product/5215070_ea_000pns?name=cadbury-caramilk-chocolate-block
Beef Rump In Piece,24.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5115985.png?w=384,https://www.paknsave.co.nz/shop/product/5115985_kgm_000pns?name=-beef-rump-in-piece
Mother Earth Chocolate Chip Baked Oaty Slices,3.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5019450.png?w=384,https://www.paknsave.co.nz/shop/product/5019450_ea_000pns?name=mother-earth-chocolate-chip-baked-oaty-slices
Sanitarium So Good Unsweetened Almond Milk UHT,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5030647.png?w=384,https://www.paknsave.co.nz/shop/product/5030647_ea_000pns?name=sanitarium-so-good-unsweetened-almond-milk-uht
Fresh 'n Fruity Mixed Berry Yoghurt,4.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5012132.png?w=384,https://www.paknsave.co.nz/shop/product/5012132_ea_000pns?name=fresh-%27n-fruity-mixed-berry-yoghurt
Powerade Zero Mountain Blast Sports Drink,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5008928.png?w=384,https://www.paknsave.co.nz/shop/product/5008928_ea_000pns?name=powerade-zero-mountain-blast-sports-drink
OBAP Roasted Seasoned Korean Seaweed,5.00,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5242919.png?w=384,https://www.paknsave.co.nz/shop/product/5242919_ea_000pns?name=obap-roasted-seasoned-korean-seaweed
Doritos Nacho Cheese Corn Chips Party Bag Share Pack,3.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5015657.png?w=384,https://www.paknsave.co.nz/shop/product/5015657_ea_000pns?name=doritos-nacho-cheese-corn-chips-party-bag-share-pack
Cinderella Camel Dates,3.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5013609.png?w=384,https://www.paknsave.co.nz/shop/product/5013609_ea_000pns?name=cinderella-camel-dates
Fresh 'n Fruity Fruit Of The Forest Yoghurt,4.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010415.png?w=384,https://www.paknsave.co.nz/shop/product/5010415_ea_000pns?name=fresh-%27n-fruity-fruit-of-the-forest-yoghurt
Raro Favourites Raspberry Flavoured Beverage Mix,1.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5011820.png?w=384,https://www.paknsave.co.nz/shop/product/5011820_ea_000pns?name=raro-favourites-raspberry-flavoured-beverage-mix
Otaika Valley Premium Free Range Mixed Grade Eggs,15.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5202410.png?w=384,https://www.paknsave.co.nz/shop/product/5202410_ea_000pns?name=otaika-valley-premium-free-range-mixed-grade-eggs
Freya's Lower Carb Soy & Linseed Bread,4.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5040586.png?w=384,https://www.paknsave.co.nz/shop/product/5040586_ea_000pns?name=freya%27s-lower-carb-soy--linseed-bread
Mountain Dew Passionfruit Frenzy Soft Drink,2.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5020541.png?w=384,https://www.paknsave.co.nz/shop/product/5020541_ea_000pns?name=mountain-dew-passionfruit-frenzy-soft-drink
Pams Reduced Cream,2.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003837.png?w=384,https://www.paknsave.co.nz/shop/product/5003837_ea_000pns?name=pams-reduced-cream
Vogel's Sunflower & Barley Toast Bread,4.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5025783.png?w=384,https://www.paknsave.co.nz/shop/product/5025783_ea_000pns?name=vogel%27s-sunflower--barley-toast-bread
San Remo La Pasta Macaroni Cheese Pasta & Sauce Single Snack,1.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5012864.png?w=384,https://www.paknsave.co.nz/shop/product/5012864_ea_000pns?name=san-remo-la-pasta-macaroni-cheese-pasta--sauce-single-snack
Protex Antibacterial Fresh Long Lasting Freshness Bar Soap,2.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009616.png?w=384,https://www.paknsave.co.nz/shop/product/5009616_ea_000pns?name=protex-antibacterial-fresh-long-lasting-freshness-bar-soap
Kettle Chip Company Honey Soy Chicken Potato Chips,2.75,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5230684.png?w=384,https://www.paknsave.co.nz/shop/product/5230684_ea_000pns?name=kettle-chip-company-honey-soy-chicken-potato-chips
Wattie's Baked Beans In Tomato Sauce,5.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5025408.png?w=384,https://www.paknsave.co.nz/shop/product/5025408_ea_000pns?name=wattie%27s-baked-beans-in-tomato-sauce
Griffin's Stripes Biscuits,3.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003305.png?w=384,https://www.paknsave.co.nz/shop/product/5003305_ea_000pns?name=griffin%27s-stripes-biscuits
Kewpie Mayonnaise,7.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5040877.png?w=384,https://www.paknsave.co.nz/shop/product/5040877_ea_000pns?name=kewpie-mayonnaise
Paseo Ultra Soft Hypo Allergenic 3 Ply Gentle Pure White Tissues,2.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5253897.png?w=384,https://www.paknsave.co.nz/shop/product/5253897_ea_000pns?name=paseo-ultra-soft-hypo-allergenic-3-ply-gentle-pure-white-tissues
Maggi Mexican Nachos Recipe Base Sachet,1.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5086593.png?w=384,https://www.paknsave.co.nz/shop/product/5086593_ea_000pns?name=maggi-mexican-nachos-recipe-base-sachet
Pams Whole Kernel Corn,1.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003890.png?w=384,https://www.paknsave.co.nz/shop/product/5003890_ea_000pns?name=pams-whole-kernel-corn
Hellers Ol' Smokey Streaky Bacon,17.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5021067.png?w=384,https://www.paknsave.co.nz/shop/product/5021067_ea_000pns?name=hellers-ol%27-smokey-streaky-bacon
Fresh 'n Fruity Greek Natural Thick 'n Creamy Yoghurt,6.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5281810.png?w=384,https://www.paknsave.co.nz/shop/product/5281810_ea_000pns?name=fresh-%27n-fruity-greek-natural-thick-%27n-creamy-yoghurt
Country Pride Ham & Chicken Flavoured Premium Luncheon,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5259855.png?w=384,https://www.paknsave.co.nz/shop/product/5259855_ea_000pns?name=country-pride-ham--chicken-flavoured-premium-luncheon
Vogel's Sprouted Harvest Grains Toast Bread,4.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5085113.png?w=384,https://www.paknsave.co.nz/shop/product/5085113_ea_000pns?name=vogel%27s-sprouted-harvest-grains-toast-bread
Whittaker's Peanut Slab Milk Chocolate Bar,4.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003430.png?w=384,https://www.paknsave.co.nz/shop/product/5003430_ea_000pns?name=whittaker%27s-peanut-slab-milk-chocolate-bar
Butternut Pumpkin,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5045854.png?w=384,https://www.paknsave.co.nz/shop/product/5045854_ea_000pns?name=-butternut-pumpkin
Kellogg's Nutri-Grain Breakfast Cereal,4.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007272.png?w=384,https://www.paknsave.co.nz/shop/product/5007272_ea_000pns?name=kellogg%27s-nutri-grain-breakfast-cereal
Mixed Salad,5.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5046286.png?w=384,https://www.paknsave.co.nz/shop/product/5046286_ea_000pns?name=-mixed-salad
Copper Kettle Sea Salt & Vinegar Potato Chips,4.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010664.png?w=384,https://www.paknsave.co.nz/shop/product/5010664_ea_000pns?name=copper-kettle-sea-salt--vinegar-potato-chips
North's Wheatmeal Toast Sliced Bread,2.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5015316.png?w=384,https://www.paknsave.co.nz/shop/product/5015316_ea_000pns?name=north%27s-wheatmeal-toast-sliced-bread
NZ Chicken Necks,7.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5100060.png?w=384,https://www.paknsave.co.nz/shop/product/5100060_kgm_000pns?name=-nz-chicken-necks
Griffin's Superwine Biscuits,5.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5025921.png?w=384,https://www.paknsave.co.nz/shop/product/5025921_ea_000pns?name=griffin%27s-superwine-biscuits
Country Soft Original Dairy Blend Spread,7.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002651.png?w=384,https://www.paknsave.co.nz/shop/product/5002651_ea_000pns?name=country-soft-original--dairy-blend-spread
Tegel Chicken Drums,26.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003272.png?w=384,https://www.paknsave.co.nz/shop/product/5003272_ea_000pns?name=tegel-chicken-drums
Sealord Mayonnaise Tuna,1.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5017689.png?w=384,https://www.paknsave.co.nz/shop/product/5017689_ea_000pns?name=sealord-mayonnaise-tuna
Da Vinci's Meat Lovers Pizza,3.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5022804.png?w=384,https://www.paknsave.co.nz/shop/product/5022804_ea_000pns?name=da-vinci%27s-meat-lovers-pizza
Pams Rice Snaps,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003838.png?w=384,https://www.paknsave.co.nz/shop/product/5003838_ea_000pns?name=pams-rice-snaps
Pams Fragrance Free Baby Wipes,4.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5226421.png?w=384,https://www.paknsave.co.nz/shop/product/5226421_ea_000pns?name=pams-fragrance-free-baby-wipes
SunRice Jasmine Rice,3.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5021496.png?w=384,https://www.paknsave.co.nz/shop/product/5021496_ea_000pns?name=sunrice-jasmine-rice
Hellers Shaved Manuka Smoked Ham,3.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5013073.png?w=384,https://www.paknsave.co.nz/shop/product/5013073_ea_000pns?name=hellers-shaved-manuka-smoked-ham
V Blue Guarana Energy Drink,7.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5030249.png?w=384,https://www.paknsave.co.nz/shop/product/5030249_ea_000pns?name=v-blue-guarana-energy-drink
Hellers Chunky Cheese Sausages,8.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005864.png?w=384,https://www.paknsave.co.nz/shop/product/5005864_ea_000pns?name=hellers-chunky-cheese-sausages
Pams Extra Virgin Olive Oil,19.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003744.png?w=384,https://www.paknsave.co.nz/shop/product/5003744_ea_000pns?name=pams-extra-virgin-olive-oil
Eta Uppercuts Sea Salt & Balsamic Vinegar Potato Chips,2.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5092029.png?w=384,https://www.paknsave.co.nz/shop/product/5092029_ea_000pns?name=eta-uppercuts-sea-salt--balsamic-vinegar-potato-chips
Pams Icing Sugar,2.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003757.png?w=384,https://www.paknsave.co.nz/shop/product/5003757_ea_000pns?name=pams-icing-sugar
Tip Top French Vanilla Ice Cream,6.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5027952.png?w=384,https://www.paknsave.co.nz/shop/product/5027952_ea_000pns?name=tip-top-french-vanilla-ice-cream
Mainland Salted Buttersoft Spreadable Butter,8.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5013505.png?w=384,https://www.paknsave.co.nz/shop/product/5013505_ea_000pns?name=mainland-salted-buttersoft-spreadable-butter
Castello Creamy Blue Cheese,11.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003508.png?w=384,https://www.paknsave.co.nz/shop/product/5003508_ea_000pns?name=castello-creamy-blue-cheese
Kara Coconut Cream,7.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001316.png?w=384,https://www.paknsave.co.nz/shop/product/5001316_ea_000pns?name=kara-coconut-cream
Anchor Zero Lacto Blue Milk,4.85,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007415.png?w=384,https://www.paknsave.co.nz/shop/product/5007415_ea_000pns?name=anchor-zero-lacto-blue-milk
Fresh 'n Fruity Sunshine Fruits Yoghurt,5.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5275367.png?w=384,https://www.paknsave.co.nz/shop/product/5275367_ea_000pns?name=fresh-%27n-fruity-sunshine-fruits-yoghurt
McCain Super Juicy Corn Kernels,5.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5020431.png?w=384,https://www.paknsave.co.nz/shop/product/5020431_ea_000pns?name=mccain-super-juicy-corn-kernels
Griffin's Jaffa Thins Biscuits,2.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5256568.png?w=384,https://www.paknsave.co.nz/shop/product/5256568_ea_000pns?name=griffin%27s-jaffa-thins-biscuits
Top Hat Tempura Battered Chicken Nuggets,9.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5008023.png?w=384,https://www.paknsave.co.nz/shop/product/5008023_ea_000pns?name=top-hat-tempura-battered-chicken-nuggets
Mainland Salted Butter,9.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002842.png?w=384,https://www.paknsave.co.nz/shop/product/5002842_ea_000pns?name=mainland-salted-butter
Sizzlers Double Cheese,5.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003458.png?w=384,https://www.paknsave.co.nz/shop/product/5003458_ea_000pns?name=sizzlers-double-cheese
Pams Diced Tomatoes With Chilli And Herb,1.35,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5006214.png?w=384,https://www.paknsave.co.nz/shop/product/5006214_ea_000pns?name=pams-diced-tomatoes-with-chilli-and-herb
Huggies Fragrance Free Baby Wipes,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002114.png?w=384,https://www.paknsave.co.nz/shop/product/5002114_ea_000pns?name=huggies-fragrance-free-baby-wipes
Coca-Cola Classic Cans,29.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5218270.png?w=384,https://www.paknsave.co.nz/shop/product/5218270_ea_000pns?name=coca-cola-classic-cans
Wattie's Peaches Sliced In Clear Fruit Juice,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002314.png?w=384,https://www.paknsave.co.nz/shop/product/5002314_ea_000pns?name=wattie%27s-peaches-sliced-in-clear-fruit-juice
Double Chocolate Muffins,6.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5103251.png?w=384,https://www.paknsave.co.nz/shop/product/5103251_ea_000pns?name=-double-chocolate-muffins
Much Moore Marvels Chocolate Cookies Frozen Dessert,4.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5031613.png?w=384,https://www.paknsave.co.nz/shop/product/5031613_ea_000pns?name=much-moore-marvels-chocolate-cookies-frozen-dessert
Pams Baby Garden Peas,2.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5006142.png?w=384,https://www.paknsave.co.nz/shop/product/5006142_ea_000pns?name=pams-baby-garden-peas
Trident Premium Coconut Cream,2.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003394.png?w=384,https://www.paknsave.co.nz/shop/product/5003394_ea_000pns?name=trident-premium-coconut-cream
Fanta Orange Soft Drink,3.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001550.png?w=384,https://www.paknsave.co.nz/shop/product/5001550_ea_000pns?name=fanta-orange-soft-drink
Yoplait Real Fruit Peach & Mango Yoghurt,5.00,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5225598.png?w=384,https://www.paknsave.co.nz/shop/product/5225598_ea_000pns?name=yoplait-real-fruit-peach--mango-yoghurt
Beehive Shaved Beef Pastrami Twin Pack,2.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5023615.png?w=384,https://www.paknsave.co.nz/shop/product/5023615_ea_000pns?name=beehive-shaved-beef-pastrami-twin-pack
Pams Tomato & Basil Tuna,1.30,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005019.png?w=384,https://www.paknsave.co.nz/shop/product/5005019_ea_000pns?name=pams-tomato--basil-tuna
Anchor Vanilla Flavoured Custard,4.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5008749.png?w=384,https://www.paknsave.co.nz/shop/product/5008749_ea_000pns?name=anchor-vanilla-flavoured-custard
Haagen Premium Malt Lager,4.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5100169.png?w=384,https://www.paknsave.co.nz/shop/product/5100169_ea_000pns?name=haagen-premium-malt-lager
Fantastic Barbeque Rice Crackers,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5013283.png?w=384,https://www.paknsave.co.nz/shop/product/5013283_ea_000pns?name=fantastic-barbeque-rice-crackers
Olivani Olive Oil Spread,9.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5018497.png?w=384,https://www.paknsave.co.nz/shop/product/5018497_ea_000pns?name=olivani-olive-oil-spread
Leanne's Kitchen Pork and Cabbage Dumplings,3.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5014297.png?w=384,https://www.paknsave.co.nz/shop/product/5014297_ea_000pns?name=leanne%27s-kitchen-pork-and-cabbage-dumplings
Nongshim Shin Ramyun Noodle Soup,9.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5045463.png?w=384,https://www.paknsave.co.nz/shop/product/5045463_ea_000pns?name=nongshim-shin-ramyun-noodle-soup
Pams Crispy Coated Chicken Tenders,10.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5006199.png?w=384,https://www.paknsave.co.nz/shop/product/5006199_ea_000pns?name=pams-crispy-coated-chicken-tenders
Ingham's Tempura Chicken Nuggets,14.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5012993.png?w=384,https://www.paknsave.co.nz/shop/product/5012993_ea_000pns?name=ingham%27s-tempura-chicken-nuggets
Pams Sour Cream & Chives Flavoured Rice Crackers,1.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5004742.png?w=384,https://www.paknsave.co.nz/shop/product/5004742_ea_000pns?name=pams-sour-cream--chives-flavoured-rice-crackers
Pams Tomato Puree,1.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5004779.png?w=384,https://www.paknsave.co.nz/shop/product/5004779_ea_000pns?name=pams-tomato-puree
Pams Mozzarella Grated Cheese,8.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007482.png?w=384,https://www.paknsave.co.nz/shop/product/5007482_ea_000pns?name=pams-mozzarella-grated-cheese
Leanne's Kitchen Pork and Prawn Dumplings,3.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5113469.png?w=384,https://www.paknsave.co.nz/shop/product/5113469_ea_000pns?name=leanne%27s-kitchen-pork-and-prawn-dumplings
Griffin's Chocolate Fingers Biscuits,3.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003333.png?w=384,https://www.paknsave.co.nz/shop/product/5003333_ea_000pns?name=griffin%27s-chocolate-fingers-biscuits
Pascall Party Pack,2.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5247976.png?w=384,https://www.paknsave.co.nz/shop/product/5247976_ea_000pns?name=pascall-party-pack
Grandpa's Meat & Bacon Co. Manuka Smoked Streaky Bacon,7.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5033086.png?w=384,https://www.paknsave.co.nz/shop/product/5033086_ea_000pns?name=grandpa%27s-meat--bacon-co.-manuka-smoked-streaky-bacon
Pams Classic Soda Water,1.46,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5094846.png?w=384,https://www.paknsave.co.nz/shop/product/5094846_ea_000pns?name=pams-classic-soda-water
Pepsi Soft Drink,2.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005357.png?w=384,https://www.paknsave.co.nz/shop/product/5005357_ea_000pns?name=pepsi-soft-drink
Pams Fresh Round Green Beans,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5040894.png?w=384,https://www.paknsave.co.nz/shop/product/5040894_ea_000pns?name=pams-fresh-round-green-beans
Tip Top Supersoft Multigrain Toast Bread,3.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5021444.png?w=384,https://www.paknsave.co.nz/shop/product/5021444_ea_000pns?name=tip-top-supersoft-multigrain-toast-bread
Pams Iodised Table Salt,1.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003761.png?w=384,https://www.paknsave.co.nz/shop/product/5003761_ea_000pns?name=pams-iodised-table-salt
V Original Guarana Energy Drink,3.00,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003156.png?w=384,https://www.paknsave.co.nz/shop/product/5003156_ea_000pns?name=v-original-guarana-energy-drink
Yakult Probiotic Drink,8.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5093426.png?w=384,https://www.paknsave.co.nz/shop/product/5093426_ea_000pns?name=yakult-probiotic-drink
Pams Tasty Grated Cheese,8.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007359.png?w=384,https://www.paknsave.co.nz/shop/product/5007359_ea_000pns?name=pams-tasty-grated-cheese
McCain Superfries Crinkle Cut Chips,4.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5262675.png?w=384,https://www.paknsave.co.nz/shop/product/5262675_ea_000pns?name=mccain-superfries-crinkle-cut-chips
Meadow Fresh Lite Cream Cheese,4.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5027107.png?w=384,https://www.paknsave.co.nz/shop/product/5027107_ea_000pns?name=meadow-fresh-lite-cream-cheese
Big Black Sacks Draw String Rubbish Bags 670 x 900mm,2.00,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003691.png?w=384,https://www.paknsave.co.nz/shop/product/5003691_ea_000pns?name=big-black-sacks-draw-string-rubbish-bags-670-x-900mm
Kinder Natoons Surprise,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001433.png?w=384,https://www.paknsave.co.nz/shop/product/5001433_ea_000pns?name=kinder-natoons-surprise
LeaderBrand Coleslaw With Homestyle Dressing,5.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5040521.png?w=384,https://www.paknsave.co.nz/shop/product/5040521_ea_000pns?name=leaderbrand-coleslaw-with-homestyle-dressing
Pascall Pink & White Marshmallows,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010502.png?w=384,https://www.paknsave.co.nz/shop/product/5010502_ea_000pns?name=pascall-pink--white-marshmallows
Meadow Fresh Lite Sour Cream,3.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5027139.png?w=384,https://www.paknsave.co.nz/shop/product/5027139_ea_000pns?name=meadow-fresh-lite-sour-cream
Kingfisher Beer Strong Lager Can,4.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5265844.png?w=384,https://www.paknsave.co.nz/shop/product/5265844_ea_000pns?name=kingfisher-beer-strong-lager-can
Meadow Fresh Kalo Vanilla Bean Authentic Greek Yoghurt,6.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5241937.png?w=384,https://www.paknsave.co.nz/shop/product/5241937_ea_000pns?name=meadow-fresh-kalo-vanilla-bean-authentic-greek-yoghurt
Heartland Southern Salt Old Fashioned Wave Cut Potato Chips,2.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5011412.png?w=384,https://www.paknsave.co.nz/shop/product/5011412_ea_000pns?name=heartland-southern-salt-old-fashioned-wave-cut-potato-chips
Spam Classic Spiced Ham,6.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009676.png?w=384,https://www.paknsave.co.nz/shop/product/5009676_ea_000pns?name=spam-classic-spiced-ham
Just Juice Orange & Mango Fruit Juice,3.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5217266.png?w=384,https://www.paknsave.co.nz/shop/product/5217266_ea_000pns?name=just-juice-orange--mango-fruit-juice
Hellers Shaved Honey Baked Ham,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5015077.png?w=384,https://www.paknsave.co.nz/shop/product/5015077_ea_000pns?name=hellers-shaved-honey-baked-ham
Snacka Changi Chips Vinegar & Salt Kettle Fried Potato Chips,4.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5269375.png?w=384,https://www.paknsave.co.nz/shop/product/5269375_ea_000pns?name=snacka-changi-chips-vinegar--salt-kettle-fried-potato-chips
Constantia Garlic Butter,3.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5028681.png?w=384,https://www.paknsave.co.nz/shop/product/5028681_ea_000pns?name=constantia-garlic-butter
V Green Guarana Energy Drink,7.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002893.png?w=384,https://www.paknsave.co.nz/shop/product/5002893_ea_000pns?name=v-green-guarana-energy-drink
Pams Plant Based Original Almond Milk,3.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5029020.png?w=384,https://www.paknsave.co.nz/shop/product/5029020_ea_000pns?name=pams-plant-based-original-almond-milk
Pams Beef & Cheese Sausage Rolls,6.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003976.png?w=384,https://www.paknsave.co.nz/shop/product/5003976_ea_000pns?name=pams-beef--cheese-sausage-rolls
Wattie's Mild Chilli Beans,3.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001951.png?w=384,https://www.paknsave.co.nz/shop/product/5001951_ea_000pns?name=wattie%27s-mild-chilli-beans
Pams Scented Baby Wipes,2.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5226419.png?w=384,https://www.paknsave.co.nz/shop/product/5226419_ea_000pns?name=pams-scented-baby-wipes
Wattie's Tomato Sauce,4.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5012506.png?w=384,https://www.paknsave.co.nz/shop/product/5012506_ea_000pns?name=wattie%27s-tomato-sauce
Real Foods Corn Thins Original Crispbread,2.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5025904.png?w=384,https://www.paknsave.co.nz/shop/product/5025904_ea_000pns?name=real-foods-corn-thins-original-crispbread
