name,prices,image_url
Freya's Lower Carb Soy & Linseed Bread,"{'New World': {'price': np.float64(4.99), 'link': 'https://www.newworld.co.nz/shop/product/5040586_ea_000nw?name=freya%27s-lower-carb-soy--linseed-bread'}, ""Pak'nSave"": {'price': np.float64(4.69), 'link': 'https://www.paknsave.co.nz/shop/product/5040586_ea_000pns?name=freya%27s-lower-carb-soy--linseed-bread'}, 'Woolworths': {'price': np.float64(1.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=278717&name=woolworths-garlic-bread'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5040586.png?w=384
Whittaker's Dark Ghana 72% Cocoa Dark Chocolate,"{'New World': {'price': np.float64(7.69), 'link': 'https://www.newworld.co.nz/shop/product/5009650_ea_000nw?name=whittaker%27s-dark-ghana-72%25-cocoa-dark-chocolate-block'}, ""Pak'nSave"": {'price': np.float64(5.99), 'link': 'https://www.paknsave.co.nz/shop/product/5009650_ea_000pns?name=whittaker%27s-dark-ghana-72%25-cocoa-dark-chocolate-block'}, 'Woolworths': {'price': np.float64(7.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=312463&name=nestl-milo-drinking-chocolate'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009650.png?w=384
Plain Long Rolls,"{'New World': {'price': np.float64(4.49), 'link': 'https://www.newworld.co.nz/shop/product/5101256_ea_000nw?name=-plain-long-rolls'}, ""Pak'nSave"": {'price': np.float64(7.49), 'link': 'https://www.paknsave.co.nz/shop/product/5022379_ea_000pns?name=paseo-pure-luxury-3-ply-long-toilet-tissue'}, 'Woolworths': {'price': np.float64(2.0), 'link': 'https://www.woolworths.co.nz/shop/productgroup/80842'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5101256.png?w=384
Arnott's Sesame Wheat Crackers,"{'New World': {'price': np.float64(3.79), 'link': 'https://www.newworld.co.nz/shop/product/5003320_ea_000nw?name=arnott%27s-sesame-wheat-crackers'}, ""Pak'nSave"": {'price': np.float64(3.99), 'link': 'https://www.paknsave.co.nz/shop/product/5003320_ea_000pns?name=arnott%27s-sesame-wheat-crackers'}, 'Woolworths': {'price': np.float64(3.8), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=36035&name=arnotts-crackers-sesame-wheat'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003320.png?w=384
Bundaberg Ginger Beer,"{'New World': {'price': np.float64(7.99), 'link': 'https://www.newworld.co.nz/shop/product/5005222_ea_000nw?name=bundaberg-ginger-beer'}, ""Pak'nSave"": {'price': np.float64(7.69), 'link': 'https://www.paknsave.co.nz/shop/product/5005222_ea_000pns?name=bundaberg-ginger-beer'}, 'Woolworths': {'price': np.float64(7.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=53114&name=bundaberg-ginger-beer-minis'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005222.png?w=384
Arnott's Salada Original Crackers,"{'New World': {'price': np.float64(3.79), 'link': 'https://www.newworld.co.nz/shop/product/5010440_ea_000nw?name=arnott%27s-salada-original-crackers'}, ""Pak'nSave"": {'price': np.float64(3.39), 'link': 'https://www.paknsave.co.nz/shop/product/5010440_ea_000pns?name=arnott%27s-salada-original-crackers'}, 'Woolworths': {'price': np.float64(3.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=261282&name=ritz-crackers-original'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010440.png?w=384
Eta Uppercuts Sea Salt & Balsamic Vinegar Potato Chips,"{'New World': {'price': np.float64(3.69), 'link': 'https://www.newworld.co.nz/shop/product/5092029_ea_000nw?name=eta-uppercuts-sea-salt--balsamic-vinegar-potato-chips'}, ""Pak'nSave"": {'price': np.float64(2.99), 'link': 'https://www.paknsave.co.nz/shop/product/5092029_ea_000pns?name=eta-uppercuts-sea-salt--balsamic-vinegar-potato-chips'}, 'Woolworths': {'price': np.float64(3.69), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=507893&name=eta-uppercuts-deli-cut-chips-sea-salt-balsamic-vinegar'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5092029.png?w=384
Indomie Mi Goreng Barbeque Chicken Noodles,"{'New World': {'price': np.float64(9.69), 'link': 'https://www.newworld.co.nz/shop/product/5026740_ea_000nw?name=indomie-mi-goreng-barbeque-chicken-noodles'}, ""Pak'nSave"": {'price': np.float64(6.49), 'link': 'https://www.paknsave.co.nz/shop/product/5105213_kgm_000pns?name=-nz-chicken-drumsticks'}, 'Woolworths': {'price': np.float64(5.69), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=363271&name=tegel-meal-maker-free-range-shredded-roast-chicken'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5026740.png?w=384
Pams Tasty Grated Cheese,"{'New World': {'price': np.float64(8.89), 'link': 'https://www.newworld.co.nz/shop/product/5007359_ea_000nw?name=pams-tasty-grated-cheese'}, ""Pak'nSave"": {'price': np.float64(8.89), 'link': 'https://www.paknsave.co.nz/shop/product/5007359_ea_000pns?name=pams-tasty-grated-cheese'}, 'Woolworths': {'price': np.float64(11.9), 'link': 'https://www.woolworths.co.nz/shop/productgroup/80842'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007359.png?w=384
Sealord Chunky Style Tuna In Oil,"{'New World': {'price': np.float64(5.0), 'link': 'https://www.newworld.co.nz/shop/product/5019937_ea_000nw?name=sealord-chunky-style-tuna-in-oil'}, ""Pak'nSave"": {'price': np.float64(6.0), 'link': 'https://www.paknsave.co.nz/shop/product/5019937_ea_000pns?name=sealord-chunky-style-tuna-in-oil'}, 'Woolworths': {'price': np.float64(2.69), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=742570&name=sealord-tuna-chunk-style-in-spring-water'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5019937.png?w=384
Copper Kettle Vintage Cheddar & Red Onion Potato Chips,"{'New World': {'price': np.float64(4.99), 'link': 'https://www.newworld.co.nz/shop/product/5015078_ea_000nw?name=copper-kettle-vintage-cheddar--red-onion-potato-chips'}, ""Pak'nSave"": {'price': np.float64(4.49), 'link': 'https://www.paknsave.co.nz/shop/product/5040098_kgm_000pns?name=-loose-red-tomatoes'}, 'Woolworths': {'price': np.float64(2.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=281197&name=fresh-vegetable-capsicum-red'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5015078.png?w=384
Nestle Milo Chocolate Malt Powder Hot or Cold Drink Bag,"{'New World': {'price': np.float64(8.39), 'link': 'https://www.newworld.co.nz/shop/product/5004634_ea_000nw?name=nestle-milo-chocolate-malt-powder-hot-or-cold-drink-bag'}, ""Pak'nSave"": {'price': np.float64(5.79), 'link': 'https://www.paknsave.co.nz/shop/product/5004634_ea_000pns?name=nestle-milo-chocolate-malt-powder-hot-or-cold-drink-bag'}, 'Woolworths': {'price': np.float64(4.79), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=148425&name=l-p-soft-drink-lemon-paeroa'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5004634.png?w=384
Griffin's Chockie Chippies Biscuits,"{'New World': {'price': np.float64(3.79), 'link': 'https://www.newworld.co.nz/shop/product/5005462_ea_000nw?name=griffin%27s-chockie-chippies-biscuits'}, ""Pak'nSave"": {'price': np.float64(2.49), 'link': 'https://www.paknsave.co.nz/shop/product/5005462_ea_000pns?name=griffin%27s-chockie-chippies-biscuits'}, 'Woolworths': {'price': np.float64(5.8), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=337198&name=griffins-cookie-bear-biscuits-chockie-chip-share-pack'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005462.png?w=384
Pams Edam Flavoured Processed Cheese Slices,"{'New World': {'price': np.float64(3.29), 'link': 'https://www.newworld.co.nz/shop/product/5005481_ea_000nw?name=pams-edam-flavoured-processed-cheese-slices'}, ""Pak'nSave"": {'price': np.float64(2.85), 'link': 'https://www.paknsave.co.nz/shop/product/5005481_ea_000pns?name=pams-edam-flavoured-processed-cheese-slices'}, 'Woolworths': {'price': np.float64(12.7), 'link': 'https://www.woolworths.co.nz/shop/productgroup/80842'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005481.png?w=384
Pams Classic Soda Water,"{'New World': {'price': np.float64(1.59), 'link': 'https://www.newworld.co.nz/shop/product/5094846_ea_000nw?name=pams-classic-soda-water'}, ""Pak'nSave"": {'price': np.float64(1.46), 'link': 'https://www.paknsave.co.nz/shop/product/5094846_ea_000pns?name=pams-classic-soda-water'}, 'Woolworths': {'price': np.float64(1.25), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=644226&name=ninety-nine-drink-mixers-soda-water-99-sugar-free'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5094846.png?w=384
Tegel Take Outs Louisiana Style Free Range Chicken Tenders,"{'New World': {'price': np.float64(11.49), 'link': 'https://www.newworld.co.nz/shop/product/5261498_ea_000nw?name=tegel-take-outs-louisiana-style-free-range-chicken-tenders'}, ""Pak'nSave"": {'price': np.float64(14.79), 'link': 'https://www.paknsave.co.nz/shop/product/5261498_ea_000pns?name=tegel-take-outs-louisiana-style-free-range-chicken-tenders'}, 'Woolworths': {'price': np.float64(15.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=71227&name=tegel-take-outs-chicken-tenders-free-range-louisiana-style'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5261498.png?w=384
Pams Sliced Champagne Leg Ham,"{'New World': {'price': np.float64(6.19), 'link': 'https://www.newworld.co.nz/shop/product/5210798_ea_000nw?name=pams-sliced-champagne-leg-ham'}, ""Pak'nSave"": {'price': np.float64(6.99), 'link': 'https://www.paknsave.co.nz/shop/product/5023660_ea_000pns?name=pams-pure-butter'}, 'Woolworths': {'price': np.float64(4.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=295947&name=beehive-ham-shaved-champagne-97-fat-free'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5210798.png?w=384
Wattie's Baked Beans In Tomato Sauce,"{'New World': {'price': np.float64(2.99), 'link': 'https://www.newworld.co.nz/shop/product/5001949_ea_000nw?name=wattie%27s-baked-beans-in-tomato-sauce'}, ""Pak'nSave"": {'price': np.float64(2.29), 'link': 'https://www.paknsave.co.nz/shop/product/5001949_ea_000pns?name=wattie%27s-baked-beans-in-tomato-sauce'}, 'Woolworths': {'price': np.float64(2.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=4424&name=watties-baked-beans'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001949.png?w=384
Sorbent Silky White Long Roll 3 Ply Toilet Rolls,"{'New World': {'price': np.float64(8.99), 'link': 'https://www.newworld.co.nz/shop/product/5019669_ea_000nw?name=sorbent-silky-white-long-roll-3-ply-toilet-rolls'}, ""Pak'nSave"": {'price': np.float64(6.29), 'link': 'https://www.paknsave.co.nz/shop/product/5019669_ea_000pns?name=sorbent-silky-white-long-roll-3-ply-toilet-rolls'}, 'Woolworths': {'price': np.float64(3.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=275560&name=natures-fresh-toast-bread-white'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5019669.png?w=384
Mainland Creamy Feta Cheese,"{'New World': {'price': np.float64(7.99), 'link': 'https://www.newworld.co.nz/shop/product/5030608_ea_000nw?name=mainland-creamy-feta-cheese'}, ""Pak'nSave"": {'price': np.float64(11.99), 'link': 'https://www.paknsave.co.nz/shop/product/5268694_ea_000pns?name=pams-edam-cheese'}, 'Woolworths': {'price': np.float64(4.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=343727&name=doritos-corn-chips-supreme-cheese-share-bag'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5030608.png?w=384
Eta Uppercuts Sea Salt Potato Chips,"{'New World': {'price': np.float64(3.69), 'link': 'https://www.newworld.co.nz/shop/product/5092028_ea_000nw?name=eta-uppercuts-sea-salt-potato-chips'}, ""Pak'nSave"": {'price': np.float64(2.99), 'link': 'https://www.paknsave.co.nz/shop/product/5092028_ea_000pns?name=eta-uppercuts-sea-salt-potato-chips'}, 'Woolworths': {'price': np.float64(3.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=479847&name=pringles-chips-original'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5092028.png?w=384
Freedom Farms Streaky Bacon,"{'New World': {'price': np.float64(16.09), 'link': 'https://www.newworld.co.nz/shop/product/5005445_ea_000nw?name=freedom-farms-streaky-bacon'}, ""Pak'nSave"": {'price': np.float64(2.29), 'link': 'https://www.paknsave.co.nz/shop/product/5011027_ea_000pns?name=arnott%27s-shapes-originals-cheese--bacon-crackers'}, 'Woolworths': {'price': np.float64(8.0), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=646872&name=leader-bites-frozen-meal-bacon-mac-cheese'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005445.png?w=384
Pams Colby Flavoured Processed Cheese Slices,"{'New World': {'price': np.float64(3.29), 'link': 'https://www.newworld.co.nz/shop/product/5005482_ea_000nw?name=pams-colby-flavoured-processed-cheese-slices'}, ""Pak'nSave"": {'price': np.float64(2.85), 'link': 'https://www.paknsave.co.nz/shop/product/5005482_ea_000pns?name=pams-colby-flavoured-processed-cheese-slices'}, 'Woolworths': {'price': np.float64(12.7), 'link': 'https://www.woolworths.co.nz/shop/productgroup/80842'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005482.png?w=384
Pams Shoulder Bacon,"{'New World': {'price': np.float64(6.99), 'link': 'https://www.newworld.co.nz/shop/product/5211032_ea_000nw?name=pams-shoulder-bacon'}, ""Pak'nSave"": {'price': np.float64(1.15), 'link': 'https://www.paknsave.co.nz/shop/product/5092911_ea_000pns?name=pams-value-white-toast-fresh-sliced-bread'}, 'Woolworths': {'price': np.float64(3.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=384247&name=arnotts-shapes-crackers-cheese-bacon'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5211032.png?w=384
Tip Top Creamy Vanilla Ice Cream,"{'New World': {'price': np.float64(6.99), 'link': 'https://www.newworld.co.nz/shop/product/5027951_ea_000nw?name=tip-top-creamy-vanilla-ice-cream'}, ""Pak'nSave"": {'price': np.float64(6.79), 'link': 'https://www.paknsave.co.nz/shop/product/5027951_ea_000pns?name=tip-top-creamy-vanilla-ice-cream'}, 'Woolworths': {'price': np.float64(3.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=171524&name=nestl-reduced-cream'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5027951.png?w=384
Cadbury Flake Chocolate Bar,"{'New World': {'price': np.float64(2.29), 'link': 'https://www.newworld.co.nz/shop/product/5002084_ea_000nw?name=cadbury-flake-chocolate-bar'}, ""Pak'nSave"": {'price': np.float64(0.99), 'link': 'https://www.paknsave.co.nz/shop/product/5002084_ea_000pns?name=cadbury-flake-chocolate-bar'}, 'Woolworths': {'price': np.float64(3.0), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=320424&name=flemings-chewy-muesli-bars-chocolate-chip'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002084.png?w=384
Kingfisher Beer Strong Lager Can,"{'New World': {'price': np.float64(4.99), 'link': 'https://www.newworld.co.nz/shop/product/5265844_ea_000nw?name=kingfisher-beer-strong-lager-can'}, ""Pak'nSave"": {'price': np.float64(4.79), 'link': 'https://www.paknsave.co.nz/shop/product/5265844_ea_000pns?name=kingfisher-beer-strong-lager-can'}, 'Woolworths': {'price': np.float64(2.69), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=742570&name=sealord-tuna-chunk-style-in-spring-water'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5265844.png?w=384
Anchor Blue UHT Longlife Milk,"{'New World': {'price': np.float64(1.79), 'link': 'https://www.newworld.co.nz/shop/product/5002730_ea_000nw?name=anchor-blue-uht-longlife-milk'}, ""Pak'nSave"": {'price': np.float64(1.49), 'link': 'https://www.paknsave.co.nz/shop/product/5002730_ea_000pns?name=anchor-blue-uht-longlife-milk'}, 'Woolworths': {'price': np.float64(3.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=120207&name=sanitarium-so-good-oat-milk-no-added-sugar'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002730.png?w=384
Meadowlea Buttery Spread,"{'New World': {'price': np.float64(4.29), 'link': 'https://www.newworld.co.nz/shop/product/5027047_ea_000nw?name=meadowlea-buttery-spread'}, ""Pak'nSave"": {'price': np.float64(3.69), 'link': 'https://www.paknsave.co.nz/shop/product/5027047_ea_000pns?name=meadowlea-buttery-spread'}, 'Woolworths': {'price': np.float64(4.95), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=768529&name=meadowlea-spread-buttery'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5027047.png?w=384
Griffin's Snax Original Crackers,"{'New World': {'price': np.float64(3.69), 'link': 'https://www.newworld.co.nz/shop/product/5010439_ea_000nw?name=griffin%27s-snax-original-crackers'}, ""Pak'nSave"": {'price': np.float64(3.49), 'link': 'https://www.paknsave.co.nz/shop/product/5010439_ea_000pns?name=griffin%27s-snax-original-crackers'}, 'Woolworths': {'price': np.float64(3.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=312806&name=griffins-snax-crackers-original'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010439.png?w=384
Pascall Pink & White Marshmallows,"{'New World': {'price': np.float64(3.09), 'link': 'https://www.newworld.co.nz/shop/product/5010502_ea_000nw?name=pascall-pink--white-marshmallows'}, ""Pak'nSave"": {'price': np.float64(1.89), 'link': 'https://www.paknsave.co.nz/shop/product/5010502_ea_000pns?name=pascall-pink--white-marshmallows'}, 'Woolworths': {'price': np.float64(2.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=266937&name=pascall-marshmallows-pink-white'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010502.png?w=384
Vogel's Soy & Linseed Toast Bread,"{'New World': {'price': np.float64(5.19), 'link': 'https://www.newworld.co.nz/shop/product/5012140_ea_000nw?name=vogel%27s-soy--linseed-toast-bread'}, ""Pak'nSave"": {'price': np.float64(4.69), 'link': 'https://www.paknsave.co.nz/shop/product/5012140_ea_000pns?name=vogel%27s-soy--linseed-toast-bread'}, 'Woolworths': {'price': np.float64(3.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=24318&name=sanitarium-so-good-soy-milk-regular-long-life'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5012140.png?w=384
Snacka Changi Chips Kettle Fried Sour Cream Chive Onion Potato Chips,"{'New World': {'price': np.float64(2.9), 'link': 'https://www.newworld.co.nz/shop/product/5283867_ea_000nw?name=snacka-changi-chips-kettle-fried-sour-cream-chive-onion-potato-chips'}, ""Pak'nSave"": {'price': np.float64(2.99), 'link': 'https://www.paknsave.co.nz/shop/product/5269376_ea_000pns?name=snacka-changi-chips-salted-kettle-fried-potato-chips'}, 'Woolworths': {'price': np.float64(4.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282770&name=woolworths-cream-fresh'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5283867.png?w=384
King's Choice Highland Basmati Aromatic Long Grain Rice,"{'New World': {'price': np.float64(3.99), 'link': 'https://www.newworld.co.nz/shop/product/5002637_ea_000nw?name=king%27s-choice-highland-basmati-aromatic-long-grain-rice'}, ""Pak'nSave"": {'price': np.float64(3.79), 'link': 'https://www.paknsave.co.nz/shop/product/5002637_ea_000pns?name=king%27s-choice-highland-basmati-aromatic-long-grain-rice'}, 'Woolworths': {'price': np.float64(5.19), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=275499&name=vogels-toast-bread-mixed-grain'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002637.png?w=384
Pams Self Raising Flour,"{'New World': {'price': np.float64(2.65), 'link': 'https://www.newworld.co.nz/shop/product/5003844_ea_000nw?name=pams-self-raising-flour'}, ""Pak'nSave"": {'price': np.float64(2.29), 'link': 'https://www.paknsave.co.nz/shop/product/5003844_ea_000pns?name=pams-self-raising-flour'}, 'Woolworths': {'price': np.float64(2.4), 'link': 'https://www.woolworths.co.nz/shop/productgroup/80842'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003844.png?w=384
Arnott's Shapes Originals Barbecue Crackers,"{'New World': {'price': np.float64(3.99), 'link': 'https://www.newworld.co.nz/shop/product/5205187_ea_000nw?name=arnott%27s-shapes-originals-barbecue-crackers'}, ""Pak'nSave"": {'price': np.float64(2.29), 'link': 'https://www.paknsave.co.nz/shop/product/5205187_ea_000pns?name=arnott%27s-shapes-originals-barbecue-crackers'}, 'Woolworths': {'price': np.float64(3.8), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=36269&name=arnotts-crackers-cheds'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5205187.png?w=384
Gopala Natural Full Cream Yoghurt,"{'New World': {'price': np.float64(4.79), 'link': 'https://www.newworld.co.nz/shop/product/5007217_ea_000nw?name=gopala-natural-full-cream-yoghurt'}, ""Pak'nSave"": {'price': np.float64(3.79), 'link': 'https://www.paknsave.co.nz/shop/product/5007217_ea_000pns?name=gopala-natural-full-cream-yoghurt'}, 'Woolworths': {'price': np.float64(4.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282770&name=woolworths-cream-fresh'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007217.png?w=384
Pams Tempura Coated Chicken Nuggets,"{'New World': {'price': np.float64(11.99), 'link': 'https://www.newworld.co.nz/shop/product/5006195_ea_000nw?name=pams-tempura-coated-chicken-nuggets'}, ""Pak'nSave"": {'price': np.float64(10.99), 'link': 'https://www.paknsave.co.nz/shop/product/5006195_ea_000pns?name=pams-tempura-coated-chicken-nuggets'}, 'Woolworths': {'price': np.float64(5.69), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=363271&name=tegel-meal-maker-free-range-shredded-roast-chicken'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5006195.png?w=384
Pams Sweetened Condensed Milk,"{'New World': {'price': np.float64(3.19), 'link': 'https://www.newworld.co.nz/shop/product/5003721_ea_000nw?name=pams-sweetened-condensed-milk'}, ""Pak'nSave"": {'price': np.float64(2.99), 'link': 'https://www.paknsave.co.nz/shop/product/5003721_ea_000pns?name=pams-sweetened-condensed-milk'}, 'Woolworths': {'price': np.float64(3.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=120207&name=sanitarium-so-good-oat-milk-no-added-sugar'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003721.png?w=384
Pascall Party Pack,"{'New World': {'price': np.float64(3.09), 'link': 'https://www.newworld.co.nz/shop/product/5247976_ea_000nw?name=pascall-party-pack'}, ""Pak'nSave"": {'price': np.float64(1.89), 'link': 'https://www.paknsave.co.nz/shop/product/5247976_ea_000pns?name=pascall-party-pack'}, 'Woolworths': {'price': np.float64(15.0), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=443877&name=paseo-luxury-toilet-paper-24pk-3-ply-value-pack'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5247976.png?w=384
Pams Middle Bacon,"{'New World': {'price': np.float64(6.99), 'link': 'https://www.newworld.co.nz/shop/product/5211031_ea_000nw?name=pams-middle-bacon'}, ""Pak'nSave"": {'price': np.float64(1.15), 'link': 'https://www.paknsave.co.nz/shop/product/5092911_ea_000pns?name=pams-value-white-toast-fresh-sliced-bread'}, 'Woolworths': {'price': np.float64(3.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=384247&name=arnotts-shapes-crackers-cheese-bacon'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5211031.png?w=384
Arnott's Scotch Finger Biscuits,"{'New World': {'price': np.float64(3.59), 'link': 'https://www.newworld.co.nz/shop/product/5002448_ea_000nw?name=arnott%27s-scotch-finger-biscuits'}, ""Pak'nSave"": {'price': np.float64(3.29), 'link': 'https://www.paknsave.co.nz/shop/product/5002448_ea_000pns?name=arnott%27s-scotch-finger-biscuits'}, 'Woolworths': {'price': np.float64(3.29), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=263932&name=watties-peaches-sliced-in-clear-fruit-juice'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002448.png?w=384
Huntley & Palmers Original Cream Crackers,"{'New World': {'price': np.float64(3.29), 'link': 'https://www.newworld.co.nz/shop/product/5004670_ea_000nw?name=huntley--palmers-original-cream-crackers'}, ""Pak'nSave"": {'price': np.float64(3.49), 'link': 'https://www.paknsave.co.nz/shop/product/5004670_ea_000pns?name=huntley--palmers-original-cream-crackers'}, 'Woolworths': {'price': np.float64(4.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282770&name=woolworths-cream-fresh'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5004670.png?w=384
V Blue Guarana Energy Drink,"{'New World': {'price': np.float64(6.0), 'link': 'https://www.newworld.co.nz/shop/product/5007494_ea_000nw?name=v-blue-guarana-energy-drink'}, ""Pak'nSave"": {'price': np.float64(2.49), 'link': 'https://www.paknsave.co.nz/shop/product/5007494_ea_000pns?name=v-blue-guarana-energy-drink'}, 'Woolworths': {'price': np.float64(1.25), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=644226&name=ninety-nine-drink-mixers-soda-water-99-sugar-free'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007494.png?w=384
Anchor Uno Squeezie Smooth Vanilla Yoghurt,"{'New World': {'price': np.float64(2.49), 'link': 'https://www.newworld.co.nz/shop/product/5093130_ea_000nw?name=anchor-uno-squeezie-smooth-vanilla-yoghurt'}, ""Pak'nSave"": {'price': np.float64(3.0), 'link': 'https://www.paknsave.co.nz/shop/product/5093130_ea_000pns?name=anchor-uno-squeezie-smooth-vanilla-yoghurt'}, 'Woolworths': {'price': np.float64(7.35), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=739864&name=yoplait-yoghurt-tub-vanilla'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5093130.png?w=384
De Winkel All Natural Plain Unsweetened Yoghurt,"{'New World': {'price': np.float64(6.99), 'link': 'https://www.newworld.co.nz/shop/product/5005219_ea_000nw?name=de-winkel-all-natural-plain-unsweetened-yoghurt'}, ""Pak'nSave"": {'price': np.float64(5.49), 'link': 'https://www.paknsave.co.nz/shop/product/5005219_ea_000pns?name=de-winkel-all-natural-plain-unsweetened-yoghurt'}, 'Woolworths': {'price': np.float64(2.0), 'link': 'https://www.woolworths.co.nz/shop/productgroup/80842'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005219.png?w=384
Heartland Maple Bacon Old-Fashioned Wave Cut Chips,"{'New World': {'price': np.float64(3.19), 'link': 'https://www.newworld.co.nz/shop/product/5234250_ea_000nw?name=heartland-maple-bacon-old-fashioned-wave-cut-chips'}, ""Pak'nSave"": {'price': np.float64(1.79), 'link': 'https://www.paknsave.co.nz/shop/product/5046440_ea_000pns?name=-fresh-cut-lettuce'}, 'Woolworths': {'price': np.float64(19.8), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=97999&name=grandpas-streaky-bacon'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5234250.png?w=384
